"by City",1965.01,1965.02,1965.03,1965.04,1965.05,1965.06,1965.07,1965.08,1965.09,1965.10,1965.11,1965.12,1966.01,1966.02,1966.03,1966.04,1966.05,1966.06,1966.07,1966.08,1966.09,1966.10,1966.11,1966.12,1967.01,1967.02,1967.03,1967.04,1967.05,1967.06,1967.07,1967.08,1967.09,1967.10,1967.11,1967.12,1968.01,1968.02,1968.03,1968.04,1968.05,1968.06,1968.07,1968.08,1968.09,1968.10,1968.11,1968.12,1969.01,1969.02,1969.03,1969.04,1969.05,1969.06,1969.07,1969.08,1969.09,1969.10,1969.11,1969.12,1970.01,1970.02,1970.03,1970.04,1970.05,1970.06,1970.07,1970.08,1970.09,1970.10,1970.11,1970.12,1971.01,1971.02,1971.03,1971.04,1971.05,1971.06,1971.07,1971.08,1971.09,1971.10,1971.11,1971.12,1972.01,1972.02,1972.03,1972.04,1972.05,1972.06,1972.07,1972.08,1972.09,1972.10,1972.11,1972.12,1973.01,1973.02,1973.03,1973.04,1973.05,1973.06,1973.07,1973.08,1973.09,1973.10,1973.11,1973.12,1974.01,1974.02,1974.03,1974.04,1974.05,1974.06,1974.07,1974.08,1974.09,1974.10,1974.11,1974.12,1975.01,1975.02,1975.03,1975.04,1975.05,1975.06,1975.07,1975.08,1975.09,1975.10,1975.11,1975.12,1976.01,1976.02,1976.03,1976.04,1976.05,1976.06,1976.07,1976.08,1976.09,1976.10,1976.11,1976.12,1977.01,1977.02,1977.03,1977.04,1977.05,1977.06,1977.07,1977.08,1977.09,1977.10,1977.11,1977.12,1978.01,1978.02,1978.03,1978.04,1978.05,1978.06,1978.07,1978.08,1978.09,1978.10,1978.11,1978.12,1979.01,1979.02,1979.03,1979.04,1979.05,1979.06,1979.07,1979.08,1979.09,1979.10,1979.11,1979.12,1980.01,1980.02,1980.03,1980.04,1980.05,1980.06,1980.07,1980.08,1980.09,1980.10,1980.11,1980.12,1981.01,1981.02,1981.03,1981.04,1981.05,1981.06,1981.07,1981.08,1981.09,1981.10,1981.11,1981.12,1982.01,1982.02,1982.03,1982.04,1982.05,1982.06,1982.07,1982.08,1982.09,1982.10,1982.11,1982.12,1983.01,1983.02,1983.03,1983.04,1983.05,1983.06,1983.07,1983.08,1983.09,1983.10,1983.11,1983.12,1984.01,1984.02,1984.03,1984.04,1984.05,1984.06,1984.07,1984.08,1984.09,1984.10,1984.11,1984.12,1985.01,1985.02,1985.03,1985.04,1985.05,1985.06,1985.07,1985.08,1985.09,1985.10,1985.11,1985.12,1986.01,1986.02,1986.03,1986.04,1986.05,1986.06,1986.07,1986.08,1986.09,1986.10,1986.11,1986.12,1987.01,1987.02,1987.03,1987.04,1987.05,1987.06,1987.07,1987.08,1987.09,1987.10,1987.11,1987.12,1988.01,1988.02,1988.03,1988.04,1988.05,1988.06,1988.07,1988.08,1988.09,1988.10,1988.11,1988.12,1989.01,1989.02,1989.03,1989.04,1989.05,1989.06,1989.07,1989.08,1989.09,1989.10,1989.11,1989.12,1990.01,1990.02,1990.03,1990.04,1990.05,1990.06,1990.07,1990.08,1990.09,1990.10,1990.11,1990.12,1991.01,1991.02,1991.03,1991.04,1991.05,1991.06,1991.07,1991.08,1991.09,1991.10,1991.11,1991.12,1992.01,1992.02,1992.03,1992.04,1992.05,1992.06,1992.07,1992.08,1992.09,1992.10,1992.11,1992.12,1993.01,1993.02,1993.03,1993.04,1993.05,1993.06,1993.07,1993.08,1993.09,1993.10,1993.11,1993.12,1994.01,1994.02,1994.03,1994.04,1994.05,1994.06,1994.07,1994.08,1994.09,1994.10,1994.11,1994.12,1995.01,1995.02,1995.03,1995.04,1995.05,1995.06,1995.07,1995.08,1995.09,1995.10,1995.11,1995.12,1996.01,1996.02,1996.03,1996.04,1996.05,1996.06,1996.07,1996.08,1996.09,1996.10,1996.11,1996.12,1997.01,1997.02,1997.03,1997.04,1997.05,1997.06,1997.07,1997.08,1997.09,1997.10,1997.11,1997.12,1998.01,1998.02,1998.03,1998.04,1998.05,1998.06,1998.07,1998.08,1998.09,1998.10,1998.11,1998.12,1999.01,1999.02,1999.03,1999.04,1999.05,1999.06,1999.07,1999.08,1999.09,1999.10,1999.11,1999.12,2000.01,2000.02,2000.03,2000.04,2000.05,2000.06,2000.07,2000.08,2000.09,2000.10,2000.11,2000.12,2001.01,2001.02,2001.03,2001.04,2001.05,2001.06,2001.07,2001.08,2001.09,2001.10,2001.11,2001.12,2002.01,2002.02,2002.03,2002.04,2002.05,2002.06,2002.07,2002.08,2002.09,2002.10,2002.11,2002.12,2003.01,2003.02,2003.03,2003.04,2003.05,2003.06,2003.07,2003.08,2003.09,2003.10,2003.11,2003.12,2004.01,2004.02,2004.03,2004.04,2004.05,2004.06,2004.07,2004.08,2004.09,2004.10,2004.11,2004.12,2005.01,2005.02,2005.03,2005.04,2005.05,2005.06,2005.07,2005.08,2005.09,2005.10,2005.11,2005.12,2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.10,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.10,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.10,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.10,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.10,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.10,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08,2023.09,2023.10,2023.11,2023.12,2024.01,2024.02,2024.03,2024.04,2024.05,2024.06,2024.07,2024.08,2024.09,2024.10,2024.11,2024.12,2025.01,2025.02,2025.03,2025.04,2025.05,2025.06,2025.07,2025.08,2025.09,2025.10,2025.11,2025.12,2026.01,2026.02,2026.03,2026.04,2026.05,2026.06,2026.07,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"whole country",2.493,2.548,2.553,2.593,2.645,2.621,2.654,2.682,2.668,2.652,2.607,2.615,2.678,2.754,2.798,2.827,2.906,2.910,2.897,2.957,3.012,3.090,3.012,3.014,3.031,3.074,3.117,3.201,3.232,3.196,3.201,3.240,3.292,3.344,3.365,3.362,3.428,3.481,3.516,3.514,3.521,3.535,3.533,3.555,3.573,3.670,3.757,3.733,3.830,3.853,3.883,3.903,3.928,3.942,3.942,3.962,4.090,4.200,4.247,4.341,4.400,4.488,4.586,4.684,4.637,4.539,4.571,4.604,4.716,4.809,4.800,4.967,5.098,5.199,5.297,5.274,5.180,5.172,5.264,5.311,5.400,5.357,5.366,5.418,5.501,5.677,5.836,5.874,5.898,5.930,5.993,6.087,6.092,6.022,5.911,5.915,5.934,5.952,5.961,5.993,6.028,6.013,6.046,6.106,6.157,6.166,6.241,6.417,6.692,7.045,7.310,7.446,7.483,7.427,7.589,7.827,7.957,7.883,7.989,8.114,8.394,8.546,8.707,8.982,9.304,9.427,9.598,9.807,10.148,10.290,10.214,10.262,10.328,10.441,10.622,10.735,10.801,10.905,11.115,11.228,11.313,11.190,11.180,11.247,11.331,11.598,11.758,11.768,11.890,12.005,12.157,12.318,12.355,12.318,12.365,12.479,12.839,13.104,13.274,13.255,13.388,13.757,13.956,13.985,14.268,14.392,14.468,14.524,14.648,15.160,15.435,15.813,16.307,16.458,16.533,16.590,16.818,16.931,17.187,17.604,18.368,19.163,19.876,20.022,20.652,20.904,21.073,21.428,21.827,22.435,22.561,23.273,23.651,23.840,24.301,24.510,25.056,25.747,25.999,26.272,26.607,26.544,26.314,26.461,26.587,26.712,26.963,27.006,27.216,27.383,27.446,27.530,27.655,27.592,27.425,27.739,27.950,28.138,28.242,28.160,28.242,28.221,28.221,28.242,28.284,28.263,28.201,28.284,28.452,28.704,28.809,28.893,28.850,28.704,28.704,28.850,29.186,29.040,28.976,28.976,29.052,29.259,29.289,29.319,29.526,29.555,29.555,29.614,29.939,30.028,29.674,29.850,30.117,30.293,30.353,30.323,30.501,30.442,30.471,30.442,30.619,30.323,30.265,30.265,30.382,30.442,30.677,30.855,31.327,31.299,31.209,31.653,31.860,31.890,31.831,32.096,32.273,32.805,33.279,33.221,33.396,33.604,33.663,33.840,33.929,33.840,34.107,34.402,34.460,34.579,34.816,34.963,35.407,35.466,35.436,35.703,36.028,36.116,36.175,36.146,36.982,37.213,37.598,38.022,38.445,38.636,38.752,38.907,39.138,39.253,39.292,39.521,40.368,40.907,41.408,41.600,41.715,41.984,42.254,42.600,42.832,42.909,43.100,43.177,43.486,43.755,44.217,44.486,44.756,44.834,45.025,45.102,45.256,45.217,44.986,45.102,45.448,45.756,46.333,46.603,46.757,46.988,46.950,47.104,47.334,47.526,47.449,47.718,48.335,48.873,49.296,49.373,49.412,49.758,50.182,50.567,50.412,50.259,50.336,50.375,50.847,51.055,51.574,51.886,51.990,51.835,51.990,52.302,52.770,52.511,52.406,52.770,53.289,53.499,53.862,54.226,54.538,54.538,54.798,55.057,55.162,55.162,55.162,55.369,55.786,56.097,56.305,56.565,56.617,56.721,56.825,57.240,57.502,57.502,57.553,59.009,60.413,61.453,61.349,61.557,61.245,60.985,60.985,61.192,61.453,61.660,61.453,61.349,61.297,61.557,61.660,61.816,61.712,61.349,61.140,61.765,61.921,62.389,62.284,62.180,62.456,62.647,62.962,62.709,62.393,62.709,62.962,63.277,64.098,64.035,63.656,63.908,64.604,64.919,65.488,65.740,65.677,65.866,65.992,66.245,66.182,66.182,65.804,65.930,66.308,66.624,67.003,67.382,67.634,67.571,67.382,67.824,68.204,68.013,68.077,68.391,68.835,69.213,70.034,69.908,69.782,69.592,69.530,69.845,70.477,70.539,70.413,70.730,71.172,71.487,72.181,72.181,72.119,72.119,72.561,73.191,73.191,73.191,72.750,72.877,73.594,73.892,74.338,74.413,74.338,74.114,74.413,74.636,75.008,74.859,74.561,74.785,75.231,75.381,75.827,75.902,76.050,75.902,76.199,76.645,76.868,76.496,76.125,76.348,76.496,77.017,77.464,77.761,77.836,77.836,78.134,78.208,78.655,78.803,78.803,79.101,79.472,79.771,80.515,80.962,81.630,82.151,82.747,82.598,82.673,82.598,82.375,82.375,82.450,83.045,83.640,83.862,83.862,83.788,84.086,84.384,84.459,84.235,84.384,84.682,85.351,85.523,85.696,86.041,86.128,86.041,86.214,86.647,87.337,87.337,86.906,87.251,88.288,88.892,89.238,89.325,89.497,89.670,90.102,90.707,90.620,90.448,90.534,90.879,91.242,91.588,91.614,91.605,91.769,91.639,91.432,91.855,92.512,92.339,92.011,92.175,92.728,93.038,92.952,92.823,92.823,92.710,92.909,93.238,93.419,93.134,93.116,93.229,93.730,93.980,94.153,94.214,94.369,94.248,94.386,94.551,94.490,94.205,94.015,94.006,94.643,94.587,94.596,94.625,94.890,94.909,95.080,95.213,94.966,94.966,94.786,95.070,95.232,95.640,95.393,95.573,95.630,95.611,95.431,95.677,96.247,96.379,96.237,96.342,97.366,97.632,97.565,97.442,97.546,97.338,97.499,98.058,98.172,98.077,97.347,97.698,98.106,98.855,98.751,98.931,98.979,98.779,98.590,99.462,100.221,100.041,99.330,98.988,98.884,99.311,99.121,99.481,99.652,99.491,99.187,99.425,99.794,100.041,99.481,99.719,100.09,100.16,99.94,99.50,99.44,99.71,99.63,100.19,100.74,100.18,100.09,100.33,101.04,101.58,101.84,101.98,102.05,102.05,102.26,102.75,103.17,103.35,103.87,104.04,104.85,105.42,106.10,106.83,107.50,108.21,108.73,108.63,108.82,109.16,109.07,109.26,110.07,110.33,110.52,110.77,111.13,111.16,111.29,112.28,112.85,113.27,112.68,112.73,113.17,113.78,113.95,114.01,114.10,113.84,114.13,114.54,114.65,114.69,114.40,114.91,115.71,116.08,116.29,116.38,116.27,116.31,116.52,116.45,117.06,117.42,117.20,117.57,118.03,118.40,118.80,119.37,119.92,119.99,119.77,2.611,2.905,3.221,3.568,4.010,4.650,5.278,5.895,6.085,7.564,9.473,10.925,12.029,13.768,16.290,20.965,25.442,27.271,28.204,28.845,29.555,30.368,31.293,33.530,35.441,38.480,42.071,44.685,46.831,49.765,51.995,54.555,56.977,61.258,61.756,63.151,65.719,67.534,69.908,72.418,74.413,76.081,78.010,81.656,83.906,86.373,89.850,91.815,93.010,94.196,94.861,95.783,97.645,99.086,99.466,100.00,102.50,107.72,111.59,114.18,116.61
"Seoul",2.581,2.640,2.660,2.689,2.756,2.718,2.761,2.802,2.777,2.750,2.728,2.728,2.782,2.864,2.937,2.956,3.059,3.065,3.047,3.089,3.119,3.242,3.179,3.187,3.179,3.222,3.261,3.326,3.366,3.321,3.349,3.399,3.447,3.503,3.551,3.543,3.611,3.668,3.697,3.695,3.701,3.722,3.714,3.735,3.751,3.855,3.926,3.893,3.956,3.983,4.018,4.058,4.067,4.070,4.067,4.092,4.202,4.292,4.300,4.409,4.358,4.437,4.563,4.707,4.595,4.521,4.576,4.623,4.791,4.833,4.818,4.982,5.075,5.145,5.241,5.169,5.084,5.120,5.224,5.237,5.368,5.298,5.336,5.419,5.502,5.661,5.795,5.819,5.837,5.870,5.944,5.977,6.001,5.931,5.874,5.907,5.925,5.912,5.903,5.912,5.954,5.925,5.972,6.033,6.097,6.097,6.177,6.340,6.596,6.959,7.177,7.363,7.395,7.344,7.433,7.680,7.815,7.735,7.847,7.991,8.296,8.446,8.605,8.897,9.254,9.348,9.491,9.697,10.121,10.252,10.176,10.252,10.288,10.393,10.600,10.722,10.778,10.825,11.014,11.098,11.174,11.089,11.089,11.183,11.286,11.577,11.700,11.710,11.803,11.917,12.114,12.236,12.293,12.255,12.321,12.396,12.743,12.969,13.177,13.166,13.308,13.684,13.882,13.900,14.201,14.333,14.409,14.437,14.540,15.161,15.378,15.745,16.252,16.393,16.402,16.422,16.571,16.685,16.939,17.409,18.245,19.055,19.699,19.886,20.468,20.697,20.863,21.196,21.591,22.172,22.379,23.127,23.398,23.586,24.021,24.271,24.833,25.414,25.725,25.996,26.411,26.328,26.141,26.370,26.474,26.556,26.785,26.806,26.952,27.117,27.159,27.200,27.450,27.388,27.244,27.596,27.804,27.970,28.012,27.928,27.991,27.991,27.991,28.031,28.095,28.095,28.073,28.177,28.302,28.551,28.613,28.613,28.613,28.469,28.469,28.613,28.884,28.821,28.780,28.800,28.896,29.102,29.042,29.072,29.248,29.335,29.307,29.396,29.747,29.806,29.512,29.570,29.776,29.893,29.893,29.981,30.187,30.217,30.217,30.245,30.391,30.187,30.187,30.217,30.334,30.363,30.568,30.685,31.184,31.125,31.038,31.419,31.595,31.653,31.653,31.858,32.006,32.505,32.945,32.915,33.121,33.296,33.355,33.532,33.619,33.678,33.912,34.177,34.205,34.265,34.500,34.616,35.086,35.115,35.115,35.321,35.702,35.790,35.819,35.790,36.620,36.811,37.232,37.690,38.111,38.378,38.569,38.684,38.951,39.028,39.180,39.448,40.365,40.747,41.205,41.435,41.550,41.856,42.238,42.620,42.696,42.774,42.965,42.927,43.194,43.423,43.844,44.073,44.341,44.417,44.571,44.723,44.838,44.761,44.761,44.876,45.182,45.487,46.023,46.329,46.482,46.711,46.749,46.787,46.978,47.132,47.016,47.322,47.896,48.508,48.851,48.890,48.966,49.272,49.731,50.113,49.961,49.845,49.961,49.884,50.107,50.363,50.876,51.183,51.234,51.029,51.286,51.542,51.952,51.695,51.645,51.900,52.207,52.361,52.720,53.027,53.386,53.489,53.745,53.898,53.950,54.000,53.950,54.103,54.359,54.667,54.924,55.128,55.332,55.486,55.590,55.948,56.204,56.255,56.358,57.587,58.970,59.790,59.790,59.995,59.790,59.636,59.636,59.841,60.047,60.200,60.047,59.893,59.841,60.047,60.200,60.302,60.149,59.841,59.688,60.354,60.456,60.969,60.918,60.815,61.138,61.385,61.633,61.385,61.138,61.509,61.694,61.941,62.622,62.560,62.375,62.560,63.239,63.487,64.105,64.414,64.414,64.662,64.724,65.033,65.033,65.156,64.847,65.033,65.403,65.650,66.083,66.454,66.764,66.701,66.516,66.887,67.258,67.135,67.258,67.568,67.877,68.248,69.112,69.112,69.112,68.989,68.865,69.175,69.792,69.855,69.855,70.163,70.596,70.905,71.585,71.523,71.585,71.585,72.018,72.574,72.636,72.761,72.327,72.389,73.085,73.380,73.749,73.749,73.675,73.453,73.749,73.896,74.191,74.118,73.896,74.118,74.487,74.708,75.002,75.150,75.224,75.077,75.297,75.740,75.888,75.666,75.446,75.666,75.814,76.256,76.699,77.068,77.141,77.141,77.362,77.436,77.878,77.953,78.026,78.248,78.690,78.912,79.428,79.796,80.313,80.681,81.197,81.124,81.345,81.419,81.272,81.419,81.640,82.008,82.525,82.746,82.746,82.746,83.041,83.262,83.337,83.188,83.262,83.557,84.055,84.225,84.566,84.906,84.906,84.736,84.991,85.417,86.183,86.183,85.758,86.013,86.950,87.461,87.801,87.886,88.057,88.227,88.654,89.250,89.164,89.079,89.079,89.335,89.829,90.203,90.322,90.356,90.450,90.356,90.305,90.842,91.455,91.225,90.867,91.055,91.549,91.804,91.719,91.702,91.702,91.566,91.745,92.076,92.290,92.051,92.042,92.179,92.689,92.877,93.090,93.268,93.414,93.320,93.516,93.746,93.652,93.380,93.268,93.380,93.989,94.055,93.970,94.122,94.301,94.310,94.717,94.953,94.811,94.783,94.641,94.991,95.066,95.444,95.142,95.302,95.340,95.293,95.189,95.557,96.096,96.228,96.105,96.257,97.088,97.305,97.371,97.286,97.419,97.277,97.570,98.146,98.042,97.796,97.173,97.456,97.844,98.552,98.543,98.770,98.779,98.429,98.392,99.232,99.856,99.506,98.977,98.713,98.760,99.261,99.062,99.440,99.487,99.355,99.110,99.393,99.733,99.950,99.421,99.610,99.80,99.84,99.83,99.61,99.65,99.91,99.74,100.27,100.70,100.23,100.14,100.27,100.86,101.33,101.57,101.68,101.74,101.68,101.88,102.33,102.67,102.90,103.20,103.32,104.09,104.70,105.09,105.73,106.29,106.85,107.47,107.65,107.78,108.12,108.00,108.46,109.22,109.60,109.77,109.94,110.37,110.50,110.63,111.69,112.08,112.51,111.98,112.25,112.60,113.07,113.02,113.37,113.42,113.17,113.46,113.94,113.92,114.04,113.73,114.24,114.90,115.21,115.40,115.64,115.51,115.52,115.79,115.75,116.15,116.63,116.33,116.66,117.22,117.60,117.67,118.08,118.62,118.70,118.65,2.716,3.044,3.372,3.747,4.126,4.650,5.226,5.843,6.021,7.445,9.403,10.854,11.967,13.684,16.158,20.782,25.208,27.061,28.013,28.627,29.336,30.116,31.123,33.255,35.110,38.225,41.948,44.319,46.517,49.323,51.234,53.403,55.653,59.803,60.298,61.828,64.512,66.640,69.180,71.874,73.755,75.279,77.252,80.466,82.838,85.162,88.412,90.605,91.869,93.300,94.470,95.585,97.494,98.799,99.382,100.00,102.10,106.69,110.88,113.50,115.79
"Jeonnam-Gwangju",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.29,116.79,117.00,117.14,116.82,116.90,116.98,116.88,117.67,117.97,117.65,118.10,118.61,118.88,119.41,120.07,120.67,120.77,120.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.18
